player_id,team_id,league_id,uniform_number,playing_level,is_active,is_on_secondary,is_on_dl,is_on_dl60,must_be_active,just_signed,was_on_active,was_on_secondary,was_on_dl,mlb_service_years,secondary_service_years,pro_service_years,mlb_service_days,secondary_service_days,pro_service_days,mlb_service_days_this_year,secondary_service_days_this_year,pro_service_days_this_year,dl_days_this_year,years_protected_from_rule_5,is_on_waivers,designated_for_assignment,irrevocable_waivers,days_on_waivers,days_on_waivers_left,days_on_dfa_left,claimed_team_id,last_day_on_waivers,options_used,option_used_this_year,has_received_arbitration,was_traded,trade_status
212,50,100,3,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
213,430,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
214,432,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
215,429,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
216,312,114,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
217,296,112,22,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
218,286,111,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,682,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
219,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,5,136,0,653,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
220,428,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
221,718,142,42,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,764,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
222,623,134,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
223,519,127,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,533,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
224,623,134,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
225,430,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
226,424,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
227,575,132,5,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,649,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
228,423,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
229,423,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
230,202,104,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
232,288,111,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,682,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
233,623,134,48,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
234,274,110,35,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
235,35,100,21,0,1,1,0,0,0,0,0,0,0,0,1,6,24,194,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0
236,427,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
237,424,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
238,426,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
239,597,133,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
240,279,111,39,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
241,654,135,40,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,427,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
242,405,114,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,310,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
243,279,111,45,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
244,282,111,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
245,676,137,16,0,1,0,0,0,0,0,1,0,0,0,0,5,62,0,816,34,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
246,157,101,2,0,0,1,0,0,0,0,0,0,0,1,3,6,233,516,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0
247,215,105,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,862,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
248,46,100,0,0,1,1,0,0,0,0,0,0,0,0,0,5,112,112,862,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
249,568,131,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,516,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
250,433,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
251,212,105,16,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
254,51,100,0,0,1,1,0,0,0,0,0,0,0,1,1,5,172,172,862,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
255,430,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
256,623,134,35,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
257,623,134,25,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
258,279,111,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
259,568,131,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,589,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
260,511,127,7,0,1,0,0,0,0,0,1,0,0,1,0,6,125,0,998,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
261,610,133,42,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
262,425,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
263,238,108,21,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,370,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
264,708,141,37,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,510,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
265,186,102,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,862,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
266,676,137,32,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,757,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
267,569,132,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,374,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
268,297,112,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,370,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
269,234,107,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,682,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
270,180,102,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,862,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
271,511,127,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,398,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
272,425,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
273,678,137,0,0,1,0,0,0,0,0,1,0,0,1,0,4,80,0,545,151,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
274,424,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
275,692,139,44,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,73,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
276,40,100,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,184,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
277,616,133,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,370,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
278,427,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
279,670,136,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,112,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
280,173,102,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,555,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
281,180,102,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,497,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
283,336,116,50,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,270,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
284,699,139,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,456,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
285,429,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
286,304,113,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,496,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
287,586,133,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,184,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
288,335,116,43,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,311,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
289,0,0,38,0,1,0,0,0,0,0,0,0,0,2,1,5,220,110,500,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
290,721,142,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,366,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
291,263,110,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
292,190,103,2,0,0,0,0,0,0,0,0,0,0,0,2,6,167,344,1097,0,0,0,0,4,0,0,1,31,0,0,0,0,2,0,0,0,0
294,432,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
295,172,102,23,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
296,684,136,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,433,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
297,683,136,0,0,1,0,0,0,0,0,1,0,0,0,0,3,83,0,395,83,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
298,723,142,36,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,366,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
299,717,142,20,0,0,0,0,0,0,0,0,0,0,0,0,5,75,75,410,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
300,670,136,18,0,1,0,0,0,0,0,1,0,0,0,0,5,74,0,518,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
301,424,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
302,707,141,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,429,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
303,227,107,18,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,6,180,0,995,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
305,723,142,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,366,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
306,433,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
307,427,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
308,426,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
309,0,0,19,0,1,0,0,0,0,0,0,0,0,1,0,5,119,0,462,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
310,233,106,15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
311,722,142,23,0,0,0,0,0,0,0,0,0,0,0,0,5,69,0,366,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
312,0,0,32,0,1,0,0,0,0,0,0,0,0,4,0,6,444,38,729,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
313,708,141,31,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,413,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
314,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,147,0,448,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
315,429,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
316,221,106,4,0,0,0,0,0,0,0,0,0,0,0,0,5,72,72,850,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
317,528,127,46,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,725,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
318,624,134,45,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
319,595,133,42,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
321,270,110,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,862,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
322,625,134,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
323,625,134,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
324,159,101,42,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
325,623,134,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
326,425,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,682,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
328,427,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
329,240,108,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,862,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
330,424,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
331,424,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
333,0,0,13,0,1,0,0,0,0,0,0,0,0,1,0,5,143,0,638,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
334,423,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
336,195,103,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
337,670,136,4,0,1,0,0,0,0,0,1,0,0,1,0,5,136,0,557,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
339,433,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
340,188,103,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,862,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
341,715,141,44,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,483,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
342,240,108,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,682,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
343,719,142,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,366,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
344,206,104,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
345,674,137,42,0,1,0,0,0,0,0,1,0,0,0,0,5,7,0,391,92,0,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0
346,684,136,26,0,1,0,0,0,0,0,1,0,0,0,0,5,64,30,705,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
347,434,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
348,0,0,44,0,1,0,0,0,0,0,0,0,0,1,0,5,80,0,678,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
349,687,139,31,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,117,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
350,559,132,47,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,374,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
351,722,142,33,0,0,0,0,0,0,0,0,0,0,0,0,5,72,0,366,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
354,696,139,32,0,0,0,0,0,0,0,0,0,0,0,0,5,46,0,497,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
355,711,141,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,428,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
356,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,111,0,546,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
357,176,101,49,0,0,1,0,0,0,0,0,0,0,1,2,6,215,344,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0
358,184,102,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
359,654,135,26,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,829,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
360,48,100,16,0,1,1,0,0,0,0,0,0,0,0,0,6,84,98,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0
362,696,139,3,0,0,0,0,0,0,0,0,0,0,0,0,5,39,0,497,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
363,429,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
364,518,127,30,0,1,0,0,0,0,0,1,0,0,0,0,6,12,0,1046,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
365,0,0,41,0,0,0,0,0,0,0,0,0,0,1,0,5,120,0,497,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
366,161,101,47,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
367,270,110,25,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
369,427,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
370,720,142,5,0,0,0,0,0,0,0,0,0,0,0,0,5,43,0,366,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
371,430,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
372,527,127,0,0,1,0,0,0,0,0,1,0,0,2,0,5,252,0,662,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
373,428,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
374,696,139,46,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,497,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
375,740,132,39,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,286,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
376,664,136,7,0,1,0,0,0,0,0,1,0,0,0,0,6,6,0,1028,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
377,664,136,8,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,606,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
378,704,140,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,484,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
379,675,137,0,0,1,0,0,0,0,0,1,0,0,0,0,4,6,6,591,71,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
381,224,106,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
382,434,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
383,432,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
384,428,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
385,423,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
386,690,139,34,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,789,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
387,162,102,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
388,684,136,41,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,761,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
389,607,133,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
390,276,110,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
391,431,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
392,429,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
393,434,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
395,602,133,46,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,587,133,20,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,925,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
398,708,141,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,555,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
399,234,107,15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
400,229,107,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
401,722,142,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,507,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
402,512,127,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,535,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
403,257,109,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,598,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
404,428,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
405,179,102,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,862,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
